"domain","table","column","type","db_type","nullable","is_primary_key","is_unique","is_foreign_key","references","default","description"
"Spray & pest","pesticide_product_condition","threshold","Decimal","Decimal(10, 2)","yes","no","no","no","","",""
"Spray & pest","pesticide_product_condition","thresholdUnit","String","","yes","no","no","no","","",""
"Spray & pest","pesticide_product_condition","severity","PesticideConditionSeverity","","no","no","no","no","","",""
"Spray & pest","pesticide_product_condition","appliesWhen","String","","yes","no","no","no","","","""fruit present"", ""on stressed vines"" — verbatim"
"Spray & pest","pesticide_product_condition","detail","String","","yes","no","no","no","","",""
"Spray & pest","pesticide_product_facts","id","String","","no","yes","no","no","","cuid()",""
"Spray & pest","pesticide_product_facts","epaRegNumber","String","","no","no","no","no","","","canonical form, the durable natural key (never an FK — a fact must survive de-registration)"
"Spray & pest","pesticide_product_facts","factGroup","PesticideFactGroup","","no","no","no","no","","",""
"Spray & pest","pesticide_product_facts","labelVersionKey","String","","no","no","no","no","","","the label date the reviewer actually read, ISO date string"
"Spray & pest","pesticide_product_facts","supersededAt","DateTime","","yes","no","no","no","","","NULL = the one ACTIVE row for this (reg, group). Superseded rows stay for replay."
"Spray & pest","pesticide_product_facts","worstCasePhiDays","Int","","yes","no","no","no","","","── REGULATORY group ─────────────────────────────────────────────────────── Scalars for the whole-product answers. PHI/REI live in the condition relations (KD-12); the scalars below are the WORST-CASE statutory bound the frozen scalar port must be fed, never an allowance. NULL everywhere means ""the reviewer could not determine it"" — never zero. max across phiConditions; what the scalar port receives"
"Spray & pest","pesticide_product_facts","worstCaseReiHours","Int","","yes","no","no","no","","","max across reiConditions; what the scalar port receives"
"Spray & pest","pesticide_product_facts","minRepeatIntervalDays","Int","","yes","no","no","no","","",""
"Spray & pest","pesticide_product_facts","maxApplicationsPerSeason","Int","","yes","no","no","no","","",""
"Spray & pest","pesticide_product_facts","maxAiPerSeasonAmount","Decimal","Decimal(12, 4)","yes","no","no","no","","",""
"Spray & pest","pesticide_product_facts","maxAiPerSeasonUnit","String","","yes","no","no","no","","","e.g. ""LB_AI_PER_ACRE"""
"Spray & pest","pesticide_product_facts","requiresBulletinCheck","Boolean","","yes","no","no","no","","","EPA Bulletins Live! Two — S2b records the FLAG; performing the check is Later"
"Spray & pest","pesticide_product_facts","adjuvantRequirement","PesticideAdjuvantRequirement","","yes","no","no","no","","",""
"Spray & pest","pesticide_product_facts","rainfastHours","Int","","yes","no","no","no","","","── AGRONOMIC group ────────────────────────────────────────────────────────"
"Spray & pest","pesticide_product_facts","mobilityClass","SprayMobilityClass","","yes","no","no","no","","",""
"Spray & pest","pesticide_product_facts","agronomicClass","String[]","","no","no","no","no","","[]","KD-14: ""Horticultural Oil"", ""Fixed Copper"", ""Elemental Sulfur"""
"Spray & pest","pesticide_product_facts","sourceUrl","String","","no","no","no","no","","","── Provenance — MANDATORY, per group (KD-11 + rule §3.1) ──────────────────"
"Spray & pest","pesticide_product_facts","sourceTitle","String","","no","no","no","no","","",""
"Spray & pest","pesticide_product_facts","sourceAsOf","DateTime","","no","no","no","no","","",""
"Spray & pest","pesticide_product_facts","reviewedBy","String","","yes","no","no","no","","","NULL = a PROPOSAL (e.g. the CDPR seed), not yet a curated fact"
"Spray & pest","pesticide_product_facts","reviewedAt","DateTime","","yes","no","no","no","","",""
"Spray & pest","pesticide_product_facts","reviewDueAt","DateTime","","no","no","no","no","","","KD-10: past due -> this group's fields degrade to UNKNOWN, siblings unaffected"
"Spray & pest","pesticide_product_facts","reviewNote","String","","yes","no","no","no","","",""
"Spray & pest","pesticide_product_facts","revisionId","String","","yes","no","no","no","","","the PesticideDataRevision that last touched this row (K14 watermark)"
"Spray & pest","pesticide_product_facts","createdAt","DateTime","","no","no","no","no","","now()",""
"Spray & pest","pesticide_product_facts","updatedAt","DateTime","","no","no","no","no","","",""
"Spray & pest","pesticide_product_ingredient","productId","String","","no","no","no","yes","pesticide_product(id)","",""
"Spray & pest","pesticide_product_ingredient","activeIngredientId","String","","no","no","no","yes","pesticide_active_ingredient(id)","",""
"Spray & pest","pesticide_product_ingredient","percent","Decimal","Decimal(8, 4)","yes","no","no","no","","","label percent; null when APPRIL omits it"
"Spray & pest","pesticide_product_pest","id","String","","no","yes","no","no","","cuid()",""
"Spray & pest","pesticide_product_pest","epaRegNumber","String","","no","no","no","no","","",""
"Spray & pest","pesticide_product_pest","pestCode","String","","no","no","no","yes","pesticide_pest_category(code)","",""
"Spray & pest","pesticide_product_pest","revisionId","String","","yes","no","no","no","","",""
"Spray & pest","pesticide_product_phi_condition","id","String","","no","yes","no","no","","cuid()",""
"Spray & pest","pesticide_product_phi_condition","factsId","String","","no","no","no","yes","pesticide_product_facts(id)","",""
"Spray & pest","pesticide_product_phi_condition","days","Int","","no","no","no","no","","",""
"Spray & pest","pesticide_product_phi_condition","condition","String","","no","no","no","no","","","""at rates above 2 lb/A"", ""table grapes"", """" for the default"
"Spray & pest","pesticide_product_phi_condition","isDefault","Boolean","","no","no","no","no","","false",""
"Spray & pest","pesticide_product_rei_condition","id","String","","no","yes","no","no","","cuid()",""
"Spray & pest","pesticide_product_rei_condition","factsId","String","","no","no","no","yes","pesticide_product_facts(id)","",""
"Spray & pest","pesticide_product_rei_condition","activity","PesticideEntryActivity","","no","no","no","no","","",""
"Spray & pest","pesticide_product_rei_condition","hours","Int","","no","no","no","no","","",""
"Spray & pest","pesticide_product_rei_condition","note","String","","yes","no","no","no","","",""
"Spray & pest","pesticide_resistance_assignment","id","String","","no","yes","no","no","","cuid()",""
"Spray & pest","pesticide_resistance_assignment","subjectKind","ResistanceSubjectKind","","no","no","no","no","","",""
"Spray & pest","pesticide_resistance_assignment","activeIngredientId","String","","yes","no","no","yes","pesticide_active_ingredient(id)","","set iff subjectKind = ACTIVE_INGREDIENT (CHECK 2)"
"Spray & pest","pesticide_resistance_assignment","productId","String","","yes","no","no","yes","pesticide_product(id)","","set iff subjectKind = PRODUCT (CHECK 2)"
"Spray & pest","pesticide_resistance_assignment","scheme","ResistanceScheme","","no","no","no","no","","",""
"Spray & pest","pesticide_resistance_assignment","resolution","ResistanceResolution","","no","no","no","no","","",""
"Spray & pest","pesticide_resistance_assignment","codes","String[]","","no","no","no","no","","[]","non-empty ⟺ CODED (CHECK 1); e.g. [""9"",""12""]"
"Spray & pest","pesticide_resistance_assignment","siteType","ResistanceSiteType","","no","no","no","no","","","required (K3) — rotation engines key off THIS, not code presence"
"Spray & pest","pesticide_resistance_assignment","derivedFrom","ResistanceDerivedFrom","","no","no","no","no","","",""
"Spray & pest","pesticide_resistance_assignment","sourceUrl","String","","yes","no","no","no","","",""
"Spray & pest","pesticide_resistance_assignment","sourceTitle","String","","yes","no","no","no","","",""
"Spray & pest","pesticide_resistance_assignment","sourceAsOf","DateTime","","yes","no","no","no","","",""
"Spray & pest","pesticide_resistance_assignment","reviewedBy","String","","yes","no","no","no","","",""
"Spray & pest","pesticide_resistance_assignment","reviewedAt","DateTime","","yes","no","no","no","","",""
"Spray & pest","pesticide_resistance_assignment","revisionId","String","","yes","no","no","no","","",""
"Spray & pest","pesticide_resistance_assignment","createdAt","DateTime","","no","no","no","no","","now()",""
"Spray & pest","pesticide_resistance_assignment","updatedAt","DateTime","","no","no","no","no","","",""
"Spray & pest","pesticide_separation_rule","id","String","","no","yes","no","no","","cuid()",""
"Spray & pest","pesticide_separation_rule","factsId","String","","no","no","no","yes","pesticide_product_facts(id)","","the SUBJECT's REGULATORY facts row"
"Spray & pest","pesticide_separation_rule","targetKind","PesticideSeparationTargetKind","","no","no","no","no","","",""
"Spray & pest","pesticide_separation_rule","targetKey","String","","no","no","no","no","","","AI key, agronomic class tag, or EPA reg number depending on targetKind"
"Spray & pest","pesticide_separation_rule","direction","PesticideSeparationDirection","","no","no","no","no","","",""
"Spray & pest","pesticide_separation_rule","minDays","Int","","no","no","no","no","","",""
"Spray & pest","pesticide_separation_rule","fruitPresentOnly","Boolean","","no","no","no","no","","false",""
"Spray & pest","pesticide_separation_rule","condition","String","","yes","no","no","no","","","free text the reviewer wrote; rendered verbatim, never parsed"
"Spray & pest","pesticide_site_registration","id","String","","no","yes","no","no","","cuid()",""
"Spray & pest","pesticide_site_registration","productId","String","","no","no","no","yes","pesticide_product(id)","",""
"Spray & pest","pesticide_site_registration","siteCodeRaw","String","","yes","no","no","no","","",""
"Spray & pest","pesticide_site_registration","siteNameRaw","String","","no","no","no","no","","","verbatim APPRIL site string"
"Spray & pest","pesticide_site_registration","isGrape","Boolean","","no","no","no","no","","false",""
"Spray & pest","pesticide_site_registration","siteModifier","PesticideSiteModifier","","no","no","no","no","","UNSPECIFIED",""
"Spray & pest","pesticide_site_registration","lastSeenRevisionId","String","","yes","no","no","no","","",""
"Spray & pest","pesticide_state_registration","id","String","","no","yes","no","no","","cuid()",""
